name,url,category,brand,price,old_price,discount,image_url,scraped_at
iPhone Air 256GB | Chính hãng,https://cellphones.com.vn/iphone-air-256gb.html,dien_thoai,iPhone,22990000,31990000,"Giảm 
28%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone_air-3_2.jpg,2026-07-14T22:17:07.566138
OPPO Reno15 F 5G 8GB 256GB,https://cellphones.com.vn/dien-thoai-oppo-reno15-f.html,dien_thoai,OPPO,11990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-reno15f-5g.jpg,2026-07-14T22:17:07.639465
Samsung Galaxy S25 Ultra 12GB 256GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-ultra.html,dien_thoai,Samsung,27990000,33380000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-ultra_3__3.png,2026-07-14T22:17:07.727819
Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-pro-plus.html,dien_thoai,Xiaomi,8490000,10800000,"Giảm 
21%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-14-pro-plus.jpg,2026-07-14T22:17:07.819200
HONOR 600 5G 8GB 256GB,https://cellphones.com.vn/dien-thoai-honor-600.html,dien_thoai,Honor,17590000,17990000,"Giảm 
2%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor-600_1.jpg,2026-07-14T22:17:07.930367
Điện thoại iPhone 16 Pro Max 256GB,https://cellphones.com.vn/iphone-16-pro-max.html,dien_thoai,iPhone,30990000,34990000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max.png,2026-07-14T22:17:08.033592
POCO X8 Pro Max 12GB 256GB,https://cellphones.com.vn/dien-thoai-xiaomi-poco-x8-pro-max.html,dien_thoai,Unknown,13690000,16990000,"Giảm 
19%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-poco-x8-pro-max_2.jpg,2026-07-14T22:17:08.121991
Samsung Galaxy S25 Plus 256GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-plus.html,dien_thoai,Samsung,19990000,26500000,"Giảm 
25%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-samsung-galaxy-s25-plus_3_.png,2026-07-14T22:17:08.208192
Samsung Galaxy A07 5G 4GB 128GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a07-5g.html,dien_thoai,Samsung,4590000,5090000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a07-5g-2_3.jpg,2026-07-14T22:17:08.341302
Samsung Galaxy S26 Ultra 5G 12GB 256GB,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s26-ultra.html,dien_thoai,Samsung,30890000,36990000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s26-ultra-1.jpg,2026-07-14T22:17:17.176403
HONOR X9d 5G 12GB 256GB,https://cellphones.com.vn/dien-thoai-honor-x9d-12gb-256gb.html,dien_thoai,Honor,11190000,11990000,"Giảm 
7%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-honor-x9d-3_1_6.jpg,2026-07-14T22:17:19.054843
Xiaomi 17T Pro 5G 12GB 512GB,https://cellphones.com.vn/dien-thoai-xiaomi-17t-pro.html,dien_thoai,Xiaomi,22990000,24990000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-17t-pro-1_4.jpg,2026-07-14T22:17:19.149129
OPPO Find N6 16GB 512GB,https://cellphones.com.vn/dien-thoai-oppo-find-n6.html,dien_thoai,OPPO,64990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/o/p/oppo-find-n6-0.jpg,2026-07-14T22:17:19.231023
HONOR 400 Pro 5G 12GB 512GB,https://cellphones.com.vn/dien-thoai-honor-400-pro-5g.html,dien_thoai,Honor,15490000,18660000,"Giảm 
17%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/h/o/honor_400_pro_5g_12gb_512gb-2_1.jpg,2026-07-14T22:17:19.337140
Xiaomi 17T 5G 12GB 512GB,https://cellphones.com.vn/dien-thoai-xiaomi-17t.html,dien_thoai,Xiaomi,18990000,20990000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-17t_2.jpg,2026-07-14T22:17:19.429642
iPhone 16 Pro Max 512GB | Chính hãng VN/A,https://cellphones.com.vn/iphone-16-pro-max-512gb.html,dien_thoai,iPhone,37990000,40990000,"Giảm 
7%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max_1.png,2026-07-14T22:17:19.520383
iPhone 15 128GB | Chính hãng VN/A,https://cellphones.com.vn/iphone-15.html,dien_thoai,iPhone,17990000,19990000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-plus_1__1.png,2026-07-14T22:17:19.608808
Xiaomi Redmi Note 15 6GB 128GB,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-15.html,dien_thoai,Xiaomi,5490000,5990000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/redmi-note-15-series-1_3.jpg,2026-07-14T22:17:19.696090
