name,url,category,brand,price,old_price,discount,image_url,scraped_at
MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,https://cellphones.com.vn/apple-macbook-air-13-m4-10cpu-8gpu-16gb-256gb-2025-sac-70w.html,laptop,Apple,25890000,27990000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_11_1_2.png,2026-07-14T22:18:26.474734
Laptop Lenovo LOQ 15ARP10E 83S000DEVN,https://cellphones.com.vn/laptop-lenovo-loq-15arp10e-83s000devn.html,laptop,Lenovo,27990000,34490000,"Giảm 
19%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_51.png,2026-07-14T22:18:26.625382
Laptop ASUS Vivobook 14 M1405NAQ-LY010W,https://cellphones.com.vn/laptop-asus-vivobook-14-m1405naq-ly010w.html,laptop,Vivo,17890000,20590000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_881_1_.png,2026-07-14T22:18:26.763382
Laptop Lenovo Legion 7 16IAX10 83KY001UVN,https://cellphones.com.vn/laptop-lenovo-legion-7-16iax10-83ky001uvn.html,laptop,Lenovo,80290000,80990000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_7_102.png,2026-07-14T22:18:43.078252
Laptop Dell 15 DC15250 71084746,https://cellphones.com.vn/laptop-dell-15-dc15250-71084746.html,laptop,Dell,20490000,22990000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_117_1.png,2026-07-14T22:18:43.231832
Laptop HP Omnibook X Flip 14-FK0092AU BZ7P5PA,https://cellphones.com.vn/laptop-hp-omnibook-x-flip-14-fk0092au-bz7p5pa-ryzen-ai-5.html,laptop,HP,29990000,30990000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_906_1_.png,2026-07-14T22:18:43.381668
Laptop Lenovo Legion 5 15IRX10 83LY00HRVN,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hrvn.html,laptop,Lenovo,42990000,47990000,"Giảm 
10%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_902_1.png,2026-07-14T22:18:43.625606
Laptop HP OmniBook 7 14-FR0033TU C1MN2PA,https://cellphones.com.vn/laptop-hp-omnibook-7-14-fr0033tu-c1mn2pa.html,laptop,HP,27490000,28490000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_105.png,2026-07-14T22:18:43.764111
Laptop Lenovo V15 G5 IRL 83HF00BRVA,https://cellphones.com.vn/laptop-lenovo-v15-g5-irl-83hf00brva.html,laptop,Lenovo,18590000,20190000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_136.png,2026-07-14T22:18:43.896389
MacBook Air M5 15 inch 2026 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-15-m5-10-cpu-10-gpu-16gb-512gb.html,laptop,Apple,41490000,41990000,"Giảm 
1%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_3__19.png,2026-07-14T22:18:44.060677
Laptop ASUS ZenBook 14 UX3405CA-ST628W,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-st628w.html,laptop,ASUS,29490000,31990000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_894_2.png,2026-07-14T22:18:44.203457
Laptop Lenovo Legion 5 15AHP11 83Q7001JVN,https://cellphones.com.vn/laptop-lenovo-legion-5-15ahp11-83q7001jvn.html,laptop,HP,53990000,58990000,"Giảm 
8%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_1__4_61.png,2026-07-14T22:18:44.331628
Laptop Lenovo IdeaPad Slim 5 14IMH10 83V6001GVN,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh10-83v6001gvn.html,laptop,Lenovo,23690000,24990000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_894_3.png,2026-07-14T22:18:44.488070
Laptop Acer Gaming Nitro ProPanel ANV15-41-R9M1,https://cellphones.com.vn/laptop-acer-gaming-nitro-v-15-propanel-anv15-41-r9m1.html,laptop,Acer,24990000,30990000,"Giảm 
19%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_973_1.png,2026-07-14T22:18:44.637468
Mac mini M4 2024 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,https://cellphones.com.vn/mac-mini-m4-2024-16gb-256gb.html,laptop,Apple,21990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_7_1.png,2026-07-14T22:18:44.767736
Laptop HP 15-FD1289TU C2CV8PA,https://cellphones.com.vn/laptop-hp-15-fd1289tu-c2cv8pa.html,laptop,HP,23890000,24990000,"Giảm 
4%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1_96.png,2026-07-14T22:18:44.921855
Laptop ASUS Zenbook A14 UX3407QA-QD299WS,https://cellphones.com.vn/laptop-asus-zenbook-a14-ux3407qa-qd299ws-copilot-x-plus.html,laptop,ASUS,28490000,31990000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__8_5.png,2026-07-14T22:18:45.133503
Laptop Lenovo Yoga Pro 7 15IPH11 83SN000BVN,https://cellphones.com.vn/laptop-lenovo-yoga-pro-7-15iph11-83sn000bvn.html,laptop,Lenovo,77990000,,,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_9_11.png,2026-07-14T22:18:45.258200
Laptop Lenovo ThinkPad E14 Gen 7 21SX005NVN,https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21sx005nvn.html,laptop,Lenovo,33990000,34990000,"Giảm 
3%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_945_1__7.png,2026-07-14T22:18:45.399048
MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,https://cellphones.com.vn/macbook-air-15-inch-m4-10cpu-10gpu-24gb-256gb-2025-sac-70w.html,laptop,Apple,32990000,36990000,"Giảm 
11%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook_13_8.png,2026-07-14T22:18:45.567311
Laptop Dell 15 DC15250 KR0N9 - Nhập khẩu chính hãng,https://cellphones.com.vn/laptop-dell-15-dc15250-kr0n9.html,laptop,Dell,17990000,20990000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_744_1__1_12.png,2026-07-14T22:18:45.754953
Laptop ASUS Gaming V16 V3607VJ-RP071W,https://cellphones.com.vn/laptop-asus-gaming-v16-v3607vj-rp071w.html,laptop,ASUS,23990000,29990000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_33.png,2026-07-14T22:18:45.914594
Laptop Lenovo LOQ 15AHP11 83TN0040VN,https://cellphones.com.vn/laptop-lenovo-loq-15ahp11-83tn0040vn.html,laptop,HP,40990000,42990000,"Giảm 
5%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8_66.png,2026-07-14T22:18:46.055818
