name,url,category,brand,price,old_price,discount,image_url,scraped_at
Màn hình LG 24U631A-B 24 inch,https://cellphones.com.vn/man-hinh-lg-24u631a-b-24-inch.html,man_hinh,LG,3990000,4990000,"Giảm 
20%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_26.png,2026-07-14T22:23:25.332476
Màn hình Gaming ViewSonic VX2479A-HD-PRO 240Hz 24 inch,https://cellphones.com.vn/man-hinh-gaming-viewsonic-vx2479a-hd-pro-240hz-24-inch.html,man_hinh,Unknown,2790000,4290000,"Giảm 
35%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_183_1_6.png,2026-07-14T22:23:25.419366
Màn hình di động ASUS ZenScreen OLED MQ16FC 16 inch,https://cellphones.com.vn/man-hinh-di-dong-asus-zenscreen-oled-mq16fc-16-inch.html,man_hinh,ASUS,7490000,7990000,"Giảm 
6%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_967_1_.png,2026-07-14T22:23:25.508663
Màn hình Monitor Xiaomi 27 inch A27i ELA5345EU,https://cellphones.com.vn/man-hinh-xiaomi-a27i-ela5345eu-27-inch.html,man_hinh,Xiaomi,2340000,2990000,"Giảm 
22%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-xiaomi-a27i-ela5345eu-27-inch.png,2026-07-14T22:23:25.590007
Màn hình Gaming Samsung Odyssey G5 LS27CG552 27 inch,https://cellphones.com.vn/man-hinh-gaming-samsung-odyssey-g5-ls27cg552-27-inch.html,man_hinh,Samsung,4490000,7990000,"Giảm 
44%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/man-hinh-gaming-samsung-odyssey-g5-ls27cg552-27-inch-10.png,2026-07-14T22:23:25.666956
Màn hình EDRA EGM22F100H 22 inch,https://cellphones.com.vn/man-hinh-e-dra-egm22f100h-22-inch.html,man_hinh,Unknown,1490000,1990000,"Giảm 
25%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_797.png,2026-07-14T22:23:25.745324
Màn hình LG 27U631A-B 27 inch,https://cellphones.com.vn/man-hinh-lg-27u631a-b-27-inch.html,man_hinh,LG,4390000,4990000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_30.png,2026-07-14T22:23:25.819427
Màn hình LG 29U531A-W 29 inch,https://cellphones.com.vn/man-hinh-lg-29u531a-w-29-inch.html,man_hinh,LG,4890000,5990000,"Giảm 
18%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_31.png,2026-07-14T22:23:25.897569
Màn hình Dell P2425H 24 inch,https://cellphones.com.vn/man-hinh-dell-p2425h-24-inch.html,man_hinh,Dell,4450000,5890000,"Giảm 
24%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_238_2_6.png,2026-07-14T22:23:25.971284
Màn hình MSI MP251 E2 25 inch 120Hz,https://cellphones.com.vn/man-hinh-msi-mp251-e2-25-inch-120hz.html,man_hinh,MSI,2190000,2990000,"Giảm 
27%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_3_5.png,2026-07-14T22:23:26.052072
Màn hình LG 27UP600K-W 27 inch,https://cellphones.com.vn/man-hinh-lg-27up600k-w-27-inch.html,man_hinh,LG,5690000,6990000,"Giảm 
19%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_183_1_8.png,2026-07-14T22:23:26.277744
Màn hình Gaming ASUS ROG Strix OLED XG27AQDMG 27 inch,https://cellphones.com.vn/man-hinh-gaming-asus-rog-strix-oled-xg27aqdmg-27-inch.html,man_hinh,ASUS,14990000,24990000,"Giảm 
40%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_707_2.png,2026-07-14T22:23:26.373208
Màn hình Xiaomi A27UI 27 inch,https://cellphones.com.vn/man-hinh-xiaomi-a27ui-27-inch.html,man_hinh,Xiaomi,6490000,7490000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_14.png,2026-07-14T22:23:26.484239
Màn hình Dell P2725H 27 inch,https://cellphones.com.vn/man-hinh-dell-p2725h-27-inch.html,man_hinh,Dell,5590000,6690000,"Giảm 
16%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_56.png,2026-07-14T22:23:39.686525
Màn hình cong MSI Pro MP341CQW E12 34 inch,https://cellphones.com.vn/man-hinh-cong-msi-pro-mp341cqw-e12-34-inch.html,man_hinh,MSI,6490000,7590000,"Giảm 
14%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_946_1_.png,2026-07-14T22:23:39.860247
Màn hình Samsung LS24F320GAEXXV 24 inch,https://cellphones.com.vn/man-hinh-samsung-ls24f320gaexxv-24-inch.html,man_hinh,Samsung,2290000,2619000,"Giảm 
13%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_1__8.png,2026-07-14T22:23:40.017363
Giá treo màn hình máy tính E-Dra EMA7302 (17 - 34 inch),https://cellphones.com.vn/gia-treo-man-hinh-may-tinh-e-dra-ema7302-17-34-inch.html,man_hinh,Unknown,330000,590000,"Giảm 
44%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_497.png,2026-07-14T22:23:40.397506
Màn hình VSP IP2704S 27 inch,https://cellphones.com.vn/man-hinh-vsp-ip2704s-27-inch.html,man_hinh,Unknown,1990000,2590000,"Giảm 
23%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_950_1.png,2026-07-14T22:23:40.514438
Màn hình Viewsonic VA2708-2K-MHD 27 inch,https://cellphones.com.vn/man-hinh-viewsonic-va2708-2k-mhd-27-inch.html,man_hinh,Unknown,3790000,4290000,"Giảm 
12%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_3_2.png,2026-07-14T22:23:40.664694
Màn hình Dell UltraSharp U2725QE 120HZ 27 inch,https://cellphones.com.vn/man-hinh-dell-ultrasharp-u2725qe-120hz-27-inch.html,man_hinh,Dell,15990000,17490000,"Giảm 
9%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_179_6_9.png,2026-07-14T22:23:40.780130
Màn hình ASUS VY249HGR 120HZ 24 inch,https://cellphones.com.vn/man-hinh-asus-vy249hgr-120hz-24-inch.html,man_hinh,ASUS,2190000,2590000,"Giảm 
15%",https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_635_1_.png,2026-07-14T22:23:40.876530
