product_id,name,brand,sku,url,category,price,special_price,final_price,stock,is_parent,review_count,average_rating,cpu,chipset,ram,storage,display_size,display_resolution,battery,os,gpu,camera_primary,camera_secondary,camera_video,bluetooth,dimensions,weight,color,included_accessories,thumbnail,image_url,description,discount_percent
133041,Laptop Lenovo IdeaPad Slim 3 14IPH11 83UQ003PVN,Lenovo,laptop-lenovo-ideapad-slim-3-14iph11-83uq003pvn,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14iph11-83uq003pvn.html,"Laptop, Lenovo, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Laptop AI, Ideapad, Laptop Lenovo AI, Laptop Copilot+ PC, Lenovo Ideapad Slim 3",32990000,31590000,31590000,0,True,0,0,"Intel Core Ultra 7 355, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.7GHz, 12MB Intel Smart Cache",,16GB,512GB,14 inches,1920 x 1200 pixels (WUXGA),"60Wh, 65W Round Tip (3-pin)","Windows 11 Home Single Language, English",,,,,Bluetooth 5.3,314.4 x 222.1 x 16.9-17.9 mm (Dài x Rộng x Dày),1.43 kg,Xám,"Bộ nguồn, máy, sách hdsd",/t/e/text_ng_n_2__14_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_2__14_2.png,"Laptop Lenovo IdeaPad Slim 3 14IPH11 83UQ003PVN; CPU: Intel Core Ultra 7 355, 8 lõi (4P + 4LPE) / 8 luồng, Max Turbo up to 4.7GHz, 12MB Intel Smart Cache; RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 60Wh, 65W Round Tip (3-pin); HDH: Windows 11 Home Single Language, English; Bluetooth: Bluetooth 5.3; Kich thuoc: 314.4 x 222.1 x 16.9-17.9 mm (Dài x Rộng x Dày); Gia: 32,990,000 VND",4.24
133881,Laptop MSI Modern 14S G3MG-003VN,MSI,laptop-msi-modern-14s-g3mg-003vn,https://cellphones.com.vn/laptop-msi-modern-14s-g3mg-003vn.html,"Laptop, MSI, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 14 inch, Modern, MSI Modern 14",0,0,0,0,True,0,0,"Intel Core 5 320, 6 lõi (2 P-cores + 4 Low Power E-cores), 6 luồng, 6 MB Intel Smart Cache, Max Turbo Frequency 4.6 GHz",,16GB,1TB,14 inches,1920 x 1200 pixels (FullHD+),3-Cell 42 Whr,Windows 11 Home,,,,,Bluetooth v5.3,315.9 x 223.9 x 17.9 mm (Dài x Rộng x Dày),1.4 kg,Bạc,"Bộ nguồn, máy, túi, sách hdsd",/t/e/text_d_i_1__4_68.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_1__4_68.png,"Laptop MSI Modern 14S G3MG-003VN; CPU: Intel Core 5 320, 6 lõi (2 P-cores + 4 Low Power E-cores), 6 luồng, 6 MB Intel Smart Cache, Max Turbo Frequency 4.6 GHz; RAM: 16GB; Luu tru: 1TB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (FullHD+); Pin: 3-Cell 42 Whr; HDH: Windows 11 Home; Bluetooth: Bluetooth v5.3; Kich thuoc: 315.9 x 223.9 x 17.9 mm (Dài x Rộng x Dày)",0.0
30101,Laptop ASUS VivoBook X415MA-BV088T,ASUS,laptop-asus-vivobook-x415ma-pentium-n5030,https://cellphones.com.vn/laptop-asus-vivobook-x415ma-pentium-n5030.html,"Laptop, ASUS, Laptop Văn phòng, Vivobook",9390000,0,9390000,0,True,0,0,"Intel Pentium Silver N5030, tốc độ 1.1 GHz tối đa lên đến 3.1 GHz, bộ nhớ đệm 4MB",,4GB,256GB,14 inches,1366 x 768 pixels (HD+),"2-cell, 37WHrs",Windows 10 Home SL,,,,,Bluetooth 4.1 (Dual band) 1*1,328 x 246 x 21.9 ~22.9 mm,1.5kg,Bạc,"Thân máy, cáp sạc, sách HDSD",/l/a/laptop-asus-vivobook-x415ma-pentium-n5030-4.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-x415ma-pentium-n5030-4.jpg,"Laptop ASUS VivoBook X415MA-BV088T; CPU: Intel Pentium Silver N5030, tốc độ 1.1 GHz tối đa lên đến 3.1 GHz, bộ nhớ đệm 4MB; RAM: 4GB; Luu tru: 256GB; Man hinh: 14 inches; Do phan giai: 1366 x 768 pixels (HD+); Pin: 2-cell, 37WHrs; HDH: Windows 10 Home SL; Bluetooth: Bluetooth 4.1 (Dual band) 1*1; Kich thuoc: 328 x 246 x 21.9 ~22.9 mm; Gia: 9,390,000 VND",0.0
35107,Laptop ASUS VivoBook D515DA-EJ711T,ASUS,laptop-asus-vivobook-d515da-ej711t,https://cellphones.com.vn/laptop-asus-vivobook-d515da-ej711t.html,"Laptop, ASUS, Vivobook",12490000,12390000,12390000,0,True,1,5,"AMD Ryzen 3-3250U upto 3.50GHz, 2 cores 4 threads, 4MB Cache",,4GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"2-cell, 37WHrs",Windows 10 Home SL ,,,,,v4.1,36.00 x 23.50 x 1.99 ~ 1.99 cm,1.80 kg,Bạc,,/l/a/laptop-asus-vivobook-d515da-ej711tt-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-d515da-ej711tt-1.jpg,"Laptop ASUS VivoBook D515DA-EJ711T; CPU: AMD Ryzen 3-3250U upto 3.50GHz, 2 cores 4 threads, 4MB Cache; RAM: 4GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 2-cell, 37WHrs; HDH: Windows 10 Home SL ; Bluetooth: v4.1; Kich thuoc: 36.00 x 23.50 x 1.99 ~ 1.99 cm; Gia: 12,490,000 VND",0.8
40160,Laptop ASUS Zenbook UX425EA-KI817T,ASUS,laptop-asus-zenbook-ux425ea-ki817t,https://cellphones.com.vn/laptop-asus-zenbook-ux425ea-ki817t.html,"Laptop, ASUS, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop cảm ứng, Zenbook",25890000,24690000,24690000,0,True,0,0,Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB,,16GB,512GB,14 inches,1920 x 1080 pixels (FullHD),4 Cell 67WHr Lithium-Polymer,Windows 10 Home SL ,,,,,v5.0,31.9 x 20.8 x 1.39 (cm),1.17kg,Xám,"Sách hướng dẫn, Bao da, Sạc Laptop ASUS, Thùng máy",/_/0/_0004_asus-zenbook-ux425ea-ki817t-i5-1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0004_asus-zenbook-ux425ea-ki817t-i5-1.jpg,"Laptop ASUS Zenbook UX425EA-KI817T; CPU: Intel Core i5-1135G7 2.4GHz up to 4.2GHz 8MB; RAM: 16GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4 Cell 67WHr Lithium-Polymer; HDH: Windows 10 Home SL ; Bluetooth: v5.0; Kich thuoc: 31.9 x 20.8 x 1.39 (cm); Gia: 25,890,000 VND",4.63
40275,Laptop ASUS Vivobook R565EA-UH31T Nhập Khẩu Chính Hãng,ASUS,laptop-asus-vivobook-r565ea-uh31t,https://cellphones.com.vn/laptop-asus-vivobook-r565ea-uh31t.html,"Laptop, ASUS, Vivobook",14990000,8490000,8490000,0,True,3,4.3,Intel Core i3-1115G4 3.0 GHz (tối đa 4.10 GHz),,4GB,128GB,15.6 inches,1920 x 1080 pixels (FullHD),"37 WHrs, 2S1P, 2-cell",Windows 10 Home SL ,,,,,v4.1,359.92 x 234.95 x 19.81 mm,1.80 kg,Xám,"Sạc, sách hướng dẫn sử dụng<br><p style=""color: red;""><a href=""https://cellphones.com.vn/sforum/tim-hieu-chi-tiet-ve-laptop-nhap-khau-uu-diem-che-do-bao-hanh-chat-luong-ra-sao""><span style=""color: #ff0000;"">T&igrave;m hiểu th&ecirc;m về laptop nhập khẩu",/9/_/9.11.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/9/_/9.11.jpg,"Laptop ASUS Vivobook R565EA-UH31T Nhập Khẩu Chính Hãng; CPU: Intel Core i3-1115G4 3.0 GHz (tối đa 4.10 GHz); RAM: 4GB; Luu tru: 128GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 37 WHrs, 2S1P, 2-cell; HDH: Windows 10 Home SL ; Bluetooth: v4.1; Kich thuoc: 359.92 x 234.95 x 19.81 mm; Gia: 14,990,000 VND",43.36
51895,Laptop ASUS Vivobook Flip S 14 Flip TP3402ZA-LZ159W,ASUS,laptop-asus-vivobook-flip-s-14-flip-tp3402za-lz159w,https://cellphones.com.vn/laptop-asus-vivobook-flip-s-14-flip-tp3402za-lz159w.html,"Root, Laptop, ASUS, Vivobook",20000000,17990000,17990000,0,True,0,0,Intel Core i5-12500H ,,8GB,512GB,14 inches,1920 x 1200 pixels (FullHD+),"3 cell, 50WHrs",Windows 11,,,,,Bluetooth 5,31.32 x 22.76 x 1.89 ~ 1.89 cm,1.5Kg,Bạc,,/t/e/text_d_i_8__1_4.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_8__1_4.png,"Laptop ASUS Vivobook Flip S 14 Flip TP3402ZA-LZ159W; CPU: Intel Core i5-12500H ; RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (FullHD+); Pin: 3 cell, 50WHrs; HDH: Windows 11; Bluetooth: Bluetooth 5; Kich thuoc: 31.32 x 22.76 x 1.89 ~ 1.89 cm; Can nang: 174.0000; Gia: 20,000,000 VND",10.05
60199,Laptop Asus Vivobook 14X A1403ZA-LY153W,ASUS,laptop-asus-vivobook-14x-a1403za-ly153w,https://cellphones.com.vn/laptop-asus-vivobook-14x-a1403za-ly153w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop Văn phòng, Laptop 14 inch, Laptop Core i3, Vivobook",14900000,11290000,11290000,0,True,0,0,"Intel Core i3-1220P 1.1 GHz (12M Cache, up to 4.4 GHz, 10 lõi)",,8GB,512GB,14 inches,1920 x 1200 pixels (WUXGA),"50WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5.0,31.71 x 22.20 x 1.99 ~ 1.99 cm (W x H x D),1.60 kg,Xanh,"Máy, sạc, sách hướng dẫn",/t/e/text_ng_n_38__6.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_38__6.png,"Laptop Asus Vivobook 14X A1403ZA-LY153W; CPU: Intel Core i3-1220P 1.1 GHz (12M Cache, up to 4.4 GHz, 10 lõi); RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1200 pixels (WUXGA); Pin: 50WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.0; Kich thuoc: 31.71 x 22.20 x 1.99 ~ 1.99 cm (W x H x D); Can nang: 86.0000; Gia: 14,900,000 VND",24.23
80300,Laptop ASUS ExpertBook B1 B1502CVA-NJ0149W,ASUS,laptop-asus-expertbook-b1-b1502cva-nj0149w,https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0149w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop Văn phòng, Laptop 15.6 inch, Laptop Core i3, Expertbook",12490000,10990000,10990000,0,True,0,0,"Intel Core i3-1315U (1.2 GHz, 10M Cache, up to 4.5 GHz, 6 lõi)",,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"42WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,,,,,Bluetooth 5.2,36.16 x 23.30 x 1.99 cm (W x H x D),1.69 kg,Đen,"Cáp, sạc, sách hướng dẫn sử dụng",/t/e/text_d_i_11__1_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_11__1_1.png,"Laptop ASUS ExpertBook B1 B1502CVA-NJ0149W; CPU: Intel Core i3-1315U (1.2 GHz, 10M Cache, up to 4.5 GHz, 6 lõi); RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 42WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.2; Kich thuoc: 36.16 x 23.30 x 1.99 cm (W x H x D); Gia: 12,490,000 VND",12.01
82013,Laptop ASUS Zenbook S 13 OLED UX5304MA-NQ117W ,ASUS,laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w,https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop mỏng nhẹ, Laptop Văn phòng, Laptop 13 inch , Laptop AI, Zenbook, Laptop Asus AI",44990000,40990000,40990000,0,True,0,0,"Intel Core Ultra 7 155U 1.7 GHz (12MB Cache, up to 4.8 GHz, 12 lõi, 14 luồng)",,32GB,1TB,13.3 inches,2880 x 1800 pixels,"63WHrs, 2S2P, 4-cell Li-ion",Windows 11 Home,AMD Radeon RX,,,,Bluetooth 5.3,29.62 x 21.63 x 1.09 ~ 1.18 cm (W x H x D),1.00 kg,Xám,Cáp<br>Sạc<br>Sách HDSD,/g/r/group_509_7_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_7_.png,"Laptop ASUS Zenbook S 13 OLED UX5304MA-NQ117W ; CPU: Intel Core Ultra 7 155U 1.7 GHz (12MB Cache, up to 4.8 GHz, 12 lõi, 14 luồng); RAM: 32GB; Luu tru: 1TB; Man hinh: 13.3 inches; Do phan giai: 2880 x 1800 pixels; Pin: 63WHrs, 2S2P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 29.62 x 21.63 x 1.09 ~ 1.18 cm (W x H x D); Can nang: 234.0000; Gia: 44,990,000 VND",8.89
123167,Laptop ASUS VivoBook Go 15 E1504FA-BQ1105W,ASUS,laptop-asus-vivobook-go-15-e1504fa-bq1105w,https://cellphones.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq1105w.html,"Laptop, ASUS, Laptop Sinh viên, Laptop Văn phòng, Laptop 15.6 inch, Vivobook, Asus Vivobook Go, Asus Vivobook Go 15",0,0,0,0,True,0,0,AMD Ryzen 3-30,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"42WHrs, 3S1P, 3-cell Li-ion",Windows 11 Home,AMD Radeon RX,,,,Bluetooth 5.3,36.03 x 23.25 x 1.79 ~ 1.79 cm (Dài x Rộng x Dày),1.63 kg,Bạc,"Bộ nguồn, máy, sách hdsd",/t/e/text_ng_n_15_133.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15_133.png,"Laptop ASUS VivoBook Go 15 E1504FA-BQ1105W; CPU: AMD Ryzen 3-30; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 42WHrs, 3S1P, 3-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 36.03 x 23.25 x 1.79 ~ 1.79 cm (Dài x Rộng x Dày)",0.0
53832,Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,Acer,laptop-gaming-acer-nitro-5-an515-45-r6ev-nhqbmsv-006,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-45-r6ev-nhqbmsv-006.html,"Root, Laptop, Acer, Laptop Gaming, Dareu, Nitro",0,0,0,0,True,0,0, AMD Ryzen 5 - 5600H,,16GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),"4-cell Li-ion, 57 Wh",Windows 11 Home SL,,,,,v5.0,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm,2.2 kg,,,/g/r/group_509_-_2024-07-31t163250.794.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/g/r/group_509_-_2024-07-31t163250.794.png,"Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006; CPU:  AMD Ryzen 5 - 5600H; RAM: 16GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4-cell Li-ion, 57 Wh; HDH: Windows 11 Home SL; Bluetooth: v5.0; Kich thuoc: Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm",0.0
58288,Laptop Dell Inspiron N3580 70184569,Dell,laptop-dell-inspiron-n3580-70184569,https://cellphones.com.vn/laptop-dell-inspiron-n3580-70184569.html,"Root, Laptop, Dell, Laptop Văn phòng, Laptop 15.6 inch, Inspiron",0,0,0,0,True,0,0,Intel Core i5 8265U,,4GB,HDD: 1TB,15.6 inches,1920 x 1080 pixels (FullHD),Lithium-ion,Windows 10 Home,,,,,,,2.28kg,,,/1/_/1_494.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_494.png,Laptop Dell Inspiron N3580 70184569; CPU: Intel Core i5 8265U; RAM: 4GB; Luu tru: HDD: 1TB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: Lithium-ion; HDH: Windows 10 Home,0.0
51120,Laptop Asus Vivobook X515EA-BQ993T ,ASUS,laptop-asus-vivobook-x515ea-bq993t ,https://cellphones.com.vn/laptop-asus-vivobook-x515ea-bq993t.html,"Root, Laptop, ASUS, Vivobook",0,0,0,0,True,0,0,Intel Core i5-1135G7,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD)," 2 Cell, 37 W",Windows 10,,,,,v4.1,360 x 235 x 19.9 mm,1.8 kg,,,/1/_/1_214_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_214_3.png,"Laptop Asus Vivobook X515EA-BQ993T ; CPU: Intel Core i5-1135G7; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin:  2 Cell, 37 W; HDH: Windows 10; Bluetooth: v4.1; Kich thuoc: 360 x 235 x 19.9 mm",0.0
38933,Laptop gaming Acer Nitro 5 AN515-45-R9SC NH.QBRSV.001,Acer,laptop-gaming-acer-nitro-5-an515-45-r9sc,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-45-r9sc.html,"Laptop, Acer, Laptop Gaming, Nitro",39990000,31590000,31590000,0,True,0,0,AMD Ryzen 7 5800H 3.2GHz up to 4.4GHz 16MB,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),4 Cell 57WHr,Windows 10 Home SL ,,,,,v5.0,363.4 x 255 x 23.9 mm,2.2 kg,,"Dây nguồn, Sách hướng dẫn, Sạc Laptop",/1/_/1.7.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1.7.jpg,"Laptop gaming Acer Nitro 5 AN515-45-R9SC NH.QBRSV.001; CPU: AMD Ryzen 7 5800H 3.2GHz up to 4.4GHz 16MB; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 4 Cell 57WHr; HDH: Windows 10 Home SL ; Bluetooth: v5.0; Kich thuoc: 363.4 x 255 x 23.9 mm; Gia: 39,990,000 VND",21.01
51423,Laptop Fujitsu CH 9C13A1,Fujitsu,laptop-fujitsu-ch-9c13a1,https://cellphones.com.vn/laptop-fujitsu-ch-9c13a1.html,"Root, Laptop",0,0,0,0,True,0,0,Intel Core I5 -1135G7,,8GB,512GB,13.3 inches,1920 x 1080 pixels (FullHD),2 Cell 30 W,Windows 10,,,,,v5.0,15.9 x 307 x 208 mm,0.995 kg,,,/1/_/1_78.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_78.jpg,Laptop Fujitsu CH 9C13A1; CPU: Intel Core I5 -1135G7; RAM: 8GB; Luu tru: 512GB; Man hinh: 13.3 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 2 Cell 30 W; HDH: Windows 10; Bluetooth: v5.0; Kich thuoc: 15.9 x 307 x 208 mm,0.0
94462,Laptop ASUS ROG Strix G16 G614JIR-N4193W,ASUS,laptop-asus-rog-strix-g16-g614jir-n4193w,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614jir-n4193w.html,"Laptop, ASUS, Laptop Gaming, Laptop đồ họa, Laptop 16 inch, Laptop Core i9, Laptop AI, Gaming, Asus ROG, Laptop Asus AI, Asus Rog Strix, Asus Rog Strix G16",56990000,50990000,50990000,0,True,0,0,"Intel Core i9 14900HX 2.2 GHz (36MB Cache, up to 5.8 GHz, 24 lõi, 32 luồng)",,32GB,1TB,16 inches,2560 x 1600 (WQXGA),"90WHrs, 4S1P, 4-cell Li-ion",Windows 11 Home,RTX 4070,,,,Bluetooth 5.3,35.4 x 26.4 x 2.26 ~ 3.04 cm (Dài x Rộng x Dày),2.50 kg,,"Bộ nguồn, máy, sách hdsd, balo, chuột",/t/e/text_d_i_2__2_16.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_2__2_16.png,"Laptop ASUS ROG Strix G16 G614JIR-N4193W; CPU: Intel Core i9 14900HX 2.2 GHz (36MB Cache, up to 5.8 GHz, 24 lõi, 32 luồng); RAM: 32GB; Luu tru: 1TB; Man hinh: 16 inches; Do phan giai: 2560 x 1600 (WQXGA); Pin: 90WHrs, 4S1P, 4-cell Li-ion; HDH: Windows 11 Home; Bluetooth: Bluetooth 5.3; Kich thuoc: 35.4 x 26.4 x 2.26 ~ 3.04 cm (Dài x Rộng x Dày); Gia: 56,990,000 VND",10.53
27999,Laptop ASUS VivoBook 14 A515EA-BQ498T,ASUS,laptop-asus-vivobook-15-a515ea,https://cellphones.com.vn/laptop-asus-vivobook-15-a515ea.html,"Laptop, ASUS, Laptop Văn phòng, Vivobook",18990000,16590000,16590000,0,True,1,5,Intel Core i5-1135G7 2.4GHz up to 4.2GHz,,8GB,512GB,15.6 inches,1920 x 1080 pixels (FullHD),3 Cells 42WHrs,Windows 10 Home SL,,,,,v5.0,359 x 235 x 17.9 mm,1.7 kg,Bạc,"Thân máy, cáp sạc, sách HDSH",/l/a/laptop_asus_vivobook_a515ea_1__1.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_asus_vivobook_a515ea_1__1.jpg,"Laptop ASUS VivoBook 14 A515EA-BQ498T; CPU: Intel Core i5-1135G7 2.4GHz up to 4.2GHz; RAM: 8GB; Luu tru: 512GB; Man hinh: 15.6 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 3 Cells 42WHrs; HDH: Windows 10 Home SL; Bluetooth: v5.0; Kich thuoc: 359 x 235 x 17.9 mm; Gia: 18,990,000 VND",12.64
31577,Laptop ASUS VivoBook Flip 14 TM420UA-EC022T,ASUS,laptop-asus-vivobook-flip-14-tm420ua,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ua.html,"Laptop, ASUS, Vivobook",18190000,16990000,16990000,0,True,1,5,AMD Ryzen 5-5500U ,,8GB,512GB,14 inches,1920 x 1080 pixels (FullHD),Lithium-ion 3 Cell,Windows 10 Home,,,,,5.0,32.40 x 22.00 x 1.82 ~ 1.82 cm,1.50 kg ,Đen,"Thân máy, cáp sạc, sách HDSH",/9/_/9.31.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/9/_/9.31.jpg,"Laptop ASUS VivoBook Flip 14 TM420UA-EC022T; CPU: AMD Ryzen 5-5500U ; RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: Lithium-ion 3 Cell; HDH: Windows 10 Home; Bluetooth: 5.0; Kich thuoc: 32.40 x 22.00 x 1.82 ~ 1.82 cm; Gia: 18,190,000 VND",6.6
35730,Laptop ASUS Vivobook A415EA-EB360T,ASUS,laptop-asus-vivobook-a415ea-eb360t,https://cellphones.com.vn/laptop-asus-vivobook-a415ea-eb360t.html,"Laptop, ASUS, Vivobook",18790000,18290000,18290000,0,True,0,0,Intel Core i5-1135G7 0.9GHz up to 4.2GHz 8MB,,8GB,512GB,14 inches,1920 x 1080 pixels (FullHD),3 Cells 42WHrs,Windows 10 Home SL ,,,,,v5.0,324 x 215 x 17.9 mm,1.4 kg,Đen,,/l/a/laptop-asus-vivobook-a415ea-eb360t-2.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-a415ea-eb360t-2.jpg,"Laptop ASUS Vivobook A415EA-EB360T; CPU: Intel Core i5-1135G7 0.9GHz up to 4.2GHz 8MB; RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 3 Cells 42WHrs; HDH: Windows 10 Home SL ; Bluetooth: v5.0; Kich thuoc: 324 x 215 x 17.9 mm; Gia: 18,790,000 VND",2.66
36437,Laptop ASUS VivoBook Flip 14 TM420IA-EC227T,ASUS,laptop-asus-vivobook-flip-14-tm420ia-ec227t,https://cellphones.com.vn/laptop-asus-vivobook-flip-14-tm420ia-ec227t.html,"Laptop, ASUS, Vivobook",19990000,19190000,19190000,0,True,0,0,AMD Ryzen 7-4700U 2.0GHz up to 4.1GHz 8MB,,8GB,512GB,14 inches,1920 x 1080 pixels (FullHD),3 Cells 42WHrs,Windows 10 Home SL ,,,,,v4.2,324 x 220 x 18.2 (mm),1.5 kg,Đen,,/_/0/_0005_asus_vivobook_flip_14_tm420ia-ec.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/_/0/_0005_asus_vivobook_flip_14_tm420ia-ec.jpg,"Laptop ASUS VivoBook Flip 14 TM420IA-EC227T; CPU: AMD Ryzen 7-4700U 2.0GHz up to 4.1GHz 8MB; RAM: 8GB; Luu tru: 512GB; Man hinh: 14 inches; Do phan giai: 1920 x 1080 pixels (FullHD); Pin: 3 Cells 42WHrs; HDH: Windows 10 Home SL ; Bluetooth: v4.2; Kich thuoc: 324 x 220 x 18.2 (mm); Gia: 19,990,000 VND",4.0
